Order_ID,Customer_ID,Restaurant_ID,Order_Date,Order_Time,Items,Total_Amount,Status
ORD00325,CUST010,REST011,2023-01-13,01:30:00,Tacos,82.62,Delivered
ORD00326,CUST006,REST011,2023-01-13,02:37:00,Biryani,82.74,Not Delivered
ORD00327,CUST005,REST013,2023-01-13,03:56:00,Pizza,7.18,Delivered
ORD00328,CUST013,REST021,2023-01-13,03:56:00,Sushi,73.44,Delivered
ORD00329,CUST018,REST016,2023-01-13,03:57:00,Biryani,66.01,Delivered
ORD00330,CUST013,REST001,2023-01-13,04:42:00,Sushi,31.85,Delivered
ORD00331,CUST016,REST025,2023-01-13,08:33:00,Noodles,81.05,Delivered
ORD00332,CUST021,REST010,2023-01-13,09:37:00,Salad,23.15,Not Delivered
ORD00333,CUST001,REST006,2023-01-13,11:14:00,Sushi,30.75,Delivered
ORD00334,CUST023,REST013,2023-01-13,11:39:00,Noodles,44.21,Not Delivered
ORD00335,CUST015,REST024,2023-01-13,11:52:00,Biryani,94.37,Not Delivered
ORD00336,CUST022,REST006,2023-01-13,13:08:00,Pizza,38.21,Delivered
ORD00337,CUST014,REST022,2023-01-13,13:28:00,Salad,73.01,Delivered
ORD00338,CUST001,REST022,2023-01-13,14:40:00,Sushi,49.19,Not Delivered
ORD00339,CUST021,REST016,2023-01-13,18:28:00,Biryani,48.64,Delivered
ORD00340,CUST002,REST006,2023-01-13,18:31:00,Burger,10.1,Not Delivered
ORD00341,CUST018,REST006,2023-01-13,18:52:00,Pizza,26.64,Not Delivered
ORD00342,CUST011,REST002,2023-01-13,18:59:00,Pizza,96.67,Not Delivered
ORD00343,CUST005,REST017,2023-01-13,19:15:00,Burger,11.64,Delivered
ORD00344,CUST017,REST018,2023-01-13,19:49:00,Biryani,30.84,Delivered
ORD00345,CUST007,REST019,2023-01-13,20:57:00,Noodles,14.67,Not Delivered
ORD00346,CUST007,REST005,2023-01-13,22:01:00,Salad,28.42,Not Delivered
ORD00347,CUST022,REST007,2023-01-13,23:34:00,Noodles,54.94,Delivered
ORD00348,CUST006,REST003,2023-01-13,23:50:00,Sushi,49.73,Delivered
ORD00349,CUST008,REST021,2023-01-13,23:55:00,Tacos,16.79,Not Delivered
ORD00350,CUST012,REST006,2023-01-14,00:04:00,Tacos,62.08,Delivered
ORD00351,CUST009,REST011,2023-01-14,00:35:00,Sushi,64.76,Not Delivered
ORD00352,CUST023,REST010,2023-01-14,00:46:00,Sushi,96.43,Not Delivered
ORD00353,CUST017,REST012,2023-01-14,01:19:00,Pasta,92.75,Delivered
ORD00354,CUST004,REST020,2023-01-14,02:12:00,Noodles,57.87,Not Delivered
ORD00355,CUST023,REST012,2023-01-14,02:55:00,Burger,78.68,Delivered
ORD00356,CUST015,REST006,2023-01-14,03:51:00,Burger,95.84,Delivered
ORD00357,CUST025,REST024,2023-01-14,03:58:00,Noodles,80.54,Not Delivered
ORD00358,CUST016,REST018,2023-01-14,04:14:00,Pasta,54.24,Delivered
ORD00359,CUST014,REST021,2023-01-14,04:44:00,Tacos,20.59,Not Delivered
ORD00360,CUST006,REST021,2023-01-14,05:22:00,Pizza,77.72,Not Delivered
ORD00361,CUST008,REST006,2023-01-14,06:05:00,Pizza,13.02,Delivered
ORD00362,CUST018,REST013,2023-01-14,06:12:00,Noodles,36.13,Not Delivered
ORD00363,CUST024,REST022,2023-01-14,06:22:00,Pasta,35.27,Not Delivered
ORD00364,CUST011,REST006,2023-01-14,07:06:00,Burger,98.26,Delivered
ORD00365,CUST003,REST020,2023-01-14,07:20:00,Noodles,96.9,Delivered
ORD00366,CUST009,REST005,2023-01-14,08:27:00,Noodles,72.41,Delivered
ORD00367,CUST012,REST019,2023-01-14,08:27:00,Salad,24.53,Not Delivered
ORD00368,CUST005,REST022,2023-01-14,08:57:00,Noodles,25.8,Not Delivered
ORD00369,CUST020,REST008,2023-01-14,10:53:00,Noodles,62.48,Delivered
ORD00370,CUST022,REST020,2023-01-14,12:05:00,Burger,58.53,Delivered
ORD00371,CUST013,REST025,2023-01-14,13:25:00,Salad,11.76,Delivered
ORD00372,CUST018,REST005,2023-01-14,14:23:00,Tacos,18.46,Delivered
ORD00373,CUST003,REST017,2023-01-14,15:01:00,Sushi,94.18,Not Delivered
ORD00374,CUST019,REST020,2023-01-14,15:16:00,Pizza,20.24,Not Delivered
ORD00375,CUST002,REST025,2023-01-14,15:29:00,Biryani,99.71,Not Delivered
ORD00376,CUST017,REST003,2023-01-14,15:40:00,Pizza,71.35,Not Delivered
ORD00377,CUST024,REST001,2023-01-14,16:03:00,Noodles,83.46,Not Delivered
ORD00378,CUST006,REST007,2023-01-14,16:25:00,Burger,89.61,Delivered
ORD00379,CUST013,REST014,2023-01-14,17:02:00,Biryani,95.66,Not Delivered
ORD00380,CUST012,REST004,2023-01-14,17:20:00,Sushi,21.45,Delivered
ORD00381,CUST001,REST016,2023-01-14,18:19:00,Pasta,20.77,Delivered
ORD00382,CUST022,REST003,2023-01-14,22:52:00,Tacos,9.19,Delivered
ORD00383,CUST025,REST005,2023-01-14,23:00:00,Tacos,59.82,Not Delivered
ORD00384,CUST012,REST013,2023-01-14,23:06:00,Tacos,56.32,Delivered
ORD00385,CUST014,REST019,2023-01-14,23:47:00,Sushi,96.99,Not Delivered
ORD00386,CUST004,REST012,2023-01-15,01:02:00,Salad,11.97,Not Delivered
ORD00387,CUST023,REST011,2023-01-15,01:39:00,Salad,81.47,Not Delivered
ORD00388,CUST021,REST020,2023-01-15,02:22:00,Salad,96.57,Not Delivered
ORD00389,CUST007,REST024,2023-01-15,02:35:00,Pizza,13.55,Delivered
ORD00390,CUST005,REST012,2023-01-15,02:41:00,Biryani,5.76,Not Delivered
ORD00391,CUST013,REST015,2023-01-15,03:13:00,Pasta,30.7,Delivered
ORD00392,CUST001,REST019,2023-01-15,03:21:00,Salad,22.24,Not Delivered
ORD00393,CUST011,REST007,2023-01-15,03:21:00,Biryani,16.01,Not Delivered
ORD00394,CUST017,REST008,2023-01-15,03:39:00,Tacos,90.28,Delivered
ORD00395,CUST021,REST021,2023-01-15,03:39:00,Sushi,37.6,Delivered
ORD00396,CUST013,REST009,2023-01-15,03:55:00,Noodles,51.81,Delivered
ORD00397,CUST020,REST010,2023-01-15,05:26:00,Burger,67.73,Not Delivered
ORD00398,CUST024,REST012,2023-01-15,05:45:00,Sushi,60.18,Delivered
ORD00399,CUST007,REST012,2023-01-15,05:52:00,Tacos,86.04,Not Delivered
ORD00400,CUST025,REST009,2023-01-15,06:17:00,Pizza,14.11,Delivered
ORD00401,CUST019,REST020,2023-01-15,06:54:00,Tacos,39.15,Delivered
ORD00402,CUST005,REST023,2023-01-15,07:21:00,Tacos,75.91,Delivered
ORD00403,CUST021,REST008,2023-01-15,07:27:00,Burger,46.45,Not Delivered
ORD00404,CUST017,REST019,2023-01-15,08:53:00,Pasta,58.63,Delivered
ORD00405,CUST017,REST022,2023-01-15,09:20:00,Tacos,74.66,Not Delivered
ORD00406,CUST021,REST022,2023-01-15,09:36:00,Noodles,23.64,Delivered
ORD00407,CUST012,REST007,2023-01-15,10:37:00,Sushi,29.86,Not Delivered
ORD00408,CUST008,REST003,2023-01-15,10:45:00,Sushi,94.62,Not Delivered
ORD00409,CUST004,REST007,2023-01-15,10:53:00,Burger,92.64,Delivered
ORD00410,CUST019,REST023,2023-01-15,11:56:00,Pasta,72.96,Delivered
ORD00411,CUST001,REST022,2023-01-15,12:06:00,Pizza,35.6,Delivered
ORD00412,CUST023,REST012,2023-01-15,12:52:00,Biryani,41.2,Delivered
ORD00413,CUST015,REST006,2023-01-15,13:17:00,Noodles,70.35,Not Delivered
ORD00414,CUST011,REST015,2023-01-15,13:25:00,Sushi,51.53,Not Delivered
ORD00415,CUST001,REST019,2023-01-15,14:55:00,Tacos,23.96,Delivered
ORD00416,CUST017,REST001,2023-01-15,15:49:00,Noodles,83.28,Not Delivered
ORD00417,CUST009,REST025,2023-01-15,16:27:00,Sushi,38.16,Delivered
ORD00418,CUST025,REST001,2023-01-15,17:07:00,Biryani,34.29,Not Delivered
ORD00419,CUST006,REST020,2023-01-15,18:00:00,Pizza,60.65,Not Delivered
ORD00420,CUST011,REST012,2023-01-15,18:00:00,Pasta,90.51,Not Delivered
ORD00421,CUST023,REST001,2023-01-15,19:13:00,Sushi,10.63,Not Delivered
ORD00422,CUST018,REST019,2023-01-15,20:21:00,Pizza,40.52,Not Delivered
ORD00423,CUST017,REST013,2023-01-15,20:39:00,Salad,71.08,Delivered
ORD00424,CUST005,REST009,2023-01-15,21:54:00,Biryani,98.6,Not Delivered
ORD00425,CUST012,REST019,2023-01-15,22:09:00,Sushi,35.7,Not Delivered
ORD00426,CUST024,REST006,2023-01-15,22:25:00,Sushi,31.95,Not Delivered
ORD00427,CUST004,REST008,2023-01-15,23:58:00,Pizza,11.17,Delivered
ORD00428,CUST022,REST021,2023-01-16,00:37:00,Noodles,88.7,Not Delivered
ORD00429,CUST008,REST016,2023-01-16,01:31:00,Biryani,33.8,Not Delivered
ORD00430,CUST008,REST023,2023-01-16,02:55:00,Tacos,24.77,Delivered
ORD00431,CUST007,REST019,2023-01-16,04:48:00,Burger,34.7,Delivered
ORD00432,CUST015,REST018,2023-01-16,04:57:00,Tacos,83.67,Not Delivered
ORD00433,CUST023,REST025,2023-01-16,07:52:00,Burger,14.15,Not Delivered
ORD00434,CUST013,REST004,2023-01-16,07:52:00,Biryani,91.67,Delivered
ORD00435,CUST008,REST010,2023-01-16,07:54:00,Burger,34.02,Delivered
ORD00436,CUST007,REST011,2023-01-16,09:01:00,Salad,6.62,Delivered
ORD00437,CUST001,REST016,2023-01-16,09:31:00,Burger,98.72,Not Delivered
ORD00438,CUST001,REST025,2023-01-16,10:05:00,Tacos,41.46,Not Delivered
ORD00439,CUST003,REST019,2023-01-16,11:09:00,Biryani,8.27,Delivered
ORD00440,CUST014,REST005,2023-01-16,11:09:00,Pizza,44.74,Delivered
ORD00441,CUST015,REST004,2023-01-16,11:20:00,Biryani,69.87,Not Delivered
ORD00442,CUST017,REST008,2023-01-16,11:47:00,Tacos,88.31,Not Delivered
ORD00443,CUST008,REST012,2023-01-16,13:27:00,Sushi,35.13,Not Delivered
ORD00444,CUST009,REST006,2023-01-16,13:43:00,Salad,80.95,Delivered
ORD00445,CUST023,REST016,2023-01-16,16:27:00,Tacos,59.12,Delivered
ORD00446,CUST013,REST015,2023-01-16,16:28:00,Noodles,21.24,Delivered
ORD00447,CUST012,REST004,2023-01-16,18:17:00,Salad,77.11,Not Delivered
ORD00448,CUST017,REST025,2023-01-16,19:05:00,Sushi,67.47,Not Delivered
ORD00449,CUST015,REST002,2023-01-16,19:09:00,Pasta,53.45,Delivered
ORD00450,CUST024,REST017,2023-01-16,20:13:00,Tacos,13.47,Delivered
ORD00451,CUST008,REST019,2023-01-16,22:34:00,Pizza,14.39,Not Delivered
ORD00452,CUST025,REST020,2023-01-16,22:52:00,Biryani,18.01,Not Delivered
ORD00453,CUST016,REST007,2023-01-16,23:43:00,Pasta,76.74,Delivered
ORD00454,CUST020,REST005,2023-01-16,23:49:00,Noodles,22.42,Not Delivered
ORD00455,CUST001,REST008,2023-01-17,00:34:00,Noodles,61.36,Not Delivered
ORD00456,CUST025,REST020,2023-01-17,01:09:00,Noodles,64.72,Not Delivered
ORD00457,CUST006,REST012,2023-01-17,01:19:00,Biryani,63.28,Not Delivered
ORD00458,CUST020,REST014,2023-01-17,01:30:00,Pizza,9.39,Not Delivered
ORD00459,CUST020,REST005,2023-01-17,02:03:00,Salad,63.6,Not Delivered
ORD00460,CUST017,REST024,2023-01-17,02:38:00,Burger,16.43,Delivered
ORD00461,CUST016,REST004,2023-01-17,02:57:00,Biryani,68.27,Delivered
ORD00462,CUST024,REST009,2023-01-17,03:38:00,Sushi,51.93,Not Delivered
ORD00463,CUST024,REST020,2023-01-17,04:54:00,Salad,69.09,Delivered
ORD00464,CUST025,REST007,2023-01-17,06:38:00,Pasta,43.94,Delivered
ORD00465,CUST021,REST018,2023-01-17,07:34:00,Biryani,26.43,Delivered
ORD00466,CUST015,REST018,2023-01-17,07:55:00,Salad,89.22,Delivered
ORD00467,CUST015,REST007,2023-01-17,07:55:00,Pizza,37.76,Delivered
ORD00468,CUST001,REST019,2023-01-17,08:02:00,Pasta,83.15,Not Delivered
ORD00469,CUST012,REST012,2023-01-17,09:16:00,Pasta,43.75,Not Delivered
ORD00470,CUST018,REST002,2023-01-17,10:15:00,Burger,97.98,Delivered
ORD00471,CUST006,REST003,2023-01-17,11:09:00,Tacos,87.88,Not Delivered
ORD00472,CUST012,REST015,2023-01-17,11:16:00,Sushi,64.77,Not Delivered
ORD00473,CUST005,REST007,2023-01-17,12:16:00,Biryani,31.43,Not Delivered
ORD00474,CUST012,REST018,2023-01-17,16:34:00,Pizza,24.15,Not Delivered
ORD00475,CUST002,REST022,2023-01-17,18:43:00,Sushi,8.07,Not Delivered
ORD00476,CUST010,REST018,2023-01-17,19:29:00,Pasta,94.23,Not Delivered
ORD00477,CUST024,REST023,2023-01-17,19:44:00,Tacos,45.97,Not Delivered
ORD00478,CUST007,REST005,2023-01-17,21:41:00,Sushi,8.73,Not Delivered
ORD00479,CUST023,REST024,2023-01-17,23:25:00,Biryani,69.88,Delivered
ORD00480,CUST016,REST002,2023-01-17,23:52:00,Burger,43.12,Not Delivered
ORD00481,CUST025,REST018,2023-01-18,00:05:00,Tacos,14.43,Not Delivered
ORD00482,CUST023,REST023,2023-01-18,00:11:00,Burger,59.46,Not Delivered
ORD00483,CUST015,REST018,2023-01-18,01:50:00,Sushi,24.55,Delivered
ORD00484,CUST024,REST003,2023-01-18,02:04:00,Salad,20.98,Delivered
ORD00485,CUST009,REST009,2023-01-18,02:09:00,Biryani,33.16,Delivered
ORD00486,CUST007,REST008,2023-01-18,02:32:00,Noodles,33.1,Not Delivered
ORD00487,CUST010,REST018,2023-01-18,02:41:00,Pizza,27.41,Not Delivered
ORD00488,CUST020,REST005,2023-01-18,02:53:00,Pasta,66.17,Not Delivered
ORD00489,CUST020,REST015,2023-01-18,03:26:00,Biryani,71.06,Delivered
ORD00490,CUST020,REST023,2023-01-18,03:47:00,Biryani,98.3,Delivered
ORD00491,CUST008,REST012,2023-01-18,06:25:00,Salad,16.56,Not Delivered
ORD00492,CUST017,REST004,2023-01-18,06:31:00,Pizza,34.76,Not Delivered
ORD00493,CUST016,REST018,2023-01-18,08:23:00,Pizza,33.06,Not Delivered
ORD00494,CUST017,REST022,2023-01-18,10:11:00,Biryani,55.77,Not Delivered
ORD00495,CUST009,REST009,2023-01-18,10:22:00,Burger,94.38,Not Delivered
ORD00496,CUST008,REST025,2023-01-18,10:54:00,Pasta,87.03,Not Delivered
ORD00497,CUST006,REST025,2023-01-18,11:04:00,Biryani,62.66,Not Delivered
ORD00498,CUST021,REST008,2023-01-18,11:20:00,Noodles,29.59,Delivered
ORD00499,CUST012,REST017,2023-01-18,11:48:00,Noodles,29.64,Not Delivered
ORD00500,CUST004,REST021,2023-01-18,12:36:00,Salad,63.85,Not Delivered
ORD00501,CUST016,REST010,2023-01-18,14:11:00,Pizza,96.83,Delivered
ORD00502,CUST003,REST010,2023-01-18,16:05:00,Tacos,64.76,Not Delivered
ORD00503,CUST009,REST021,2023-01-18,16:30:00,Noodles,12.06,Not Delivered
ORD00504,CUST011,REST021,2023-01-18,16:31:00,Salad,16.1,Delivered
ORD00505,CUST013,REST005,2023-01-18,17:50:00,Noodles,84.45,Delivered
ORD00506,CUST020,REST004,2023-01-18,18:22:00,Salad,60.92,Delivered
ORD00507,CUST020,REST004,2023-01-18,19:01:00,Sushi,7.95,Delivered
ORD00508,CUST004,REST007,2023-01-18,19:13:00,Biryani,51.92,Delivered
ORD00509,CUST008,REST025,2023-01-18,20:34:00,Pasta,59.86,Delivered
ORD00510,CUST023,REST007,2023-01-18,22:48:00,Salad,20.09,Not Delivered
ORD00511,CUST025,REST020,2023-01-18,23:12:00,Salad,60.65,Delivered
ORD00512,CUST019,REST024,2023-01-19,00:02:00,Noodles,23.14,Not Delivered
ORD00513,CUST012,REST025,2023-01-19,00:04:00,Pasta,7.91,Not Delivered
ORD00514,CUST012,REST003,2023-01-19,05:21:00,Pasta,27.55,Not Delivered
ORD00515,CUST019,REST006,2023-01-19,06:28:00,Pizza,27.79,Not Delivered
ORD00516,CUST004,REST015,2023-01-19,06:32:00,Tacos,43.4,Not Delivered
ORD00517,CUST007,REST007,2023-01-19,07:57:00,Pizza,29.79,Delivered
ORD00518,CUST013,REST018,2023-01-19,09:32:00,Sushi,30.6,Delivered
ORD00519,CUST005,REST006,2023-01-19,10:19:00,Tacos,70.64,Delivered
ORD00520,CUST023,REST017,2023-01-19,11:34:00,Pasta,14.7,Delivered
ORD00521,CUST012,REST020,2023-01-19,11:51:00,Salad,50.12,Delivered
ORD00522,CUST006,REST013,2023-01-19,12:51:00,Burger,15.52,Delivered
ORD00523,CUST018,REST008,2023-01-19,13:55:00,Noodles,79.33,Not Delivered
ORD00524,CUST021,REST022,2023-01-19,14:01:00,Noodles,17.56,Not Delivered
ORD00525,CUST014,REST017,2023-01-19,15:09:00,Pasta,10.85,Delivered
ORD00526,CUST006,REST004,2023-01-19,15:23:00,Sushi,30.68,Delivered
ORD00527,CUST023,REST012,2023-01-19,15:41:00,Biryani,29.03,Not Delivered
ORD00528,CUST024,REST009,2023-01-19,17:23:00,Pizza,15.97,Delivered
ORD00529,CUST001,REST011,2023-01-19,18:03:00,Pasta,63.69,Not Delivered
ORD00530,CUST012,REST010,2023-01-19,18:17:00,Pasta,74.45,Not Delivered
ORD00531,CUST021,REST015,2023-01-19,18:31:00,Pasta,8.35,Delivered
ORD00532,CUST019,REST006,2023-01-19,18:47:00,Pizza,66.85,Not Delivered
ORD00533,CUST005,REST003,2023-01-19,19:22:00,Pasta,65.39,Not Delivered
ORD00534,CUST010,REST004,2023-01-19,19:51:00,Pasta,87.11,Delivered
ORD00535,CUST023,REST019,2023-01-19,20:02:00,Salad,97.66,Not Delivered
ORD00536,CUST013,REST016,2023-01-19,20:20:00,Sushi,89.02,Delivered
ORD00537,CUST023,REST004,2023-01-19,20:32:00,Noodles,36.23,Delivered
ORD00538,CUST002,REST012,2023-01-19,21:35:00,Noodles,23.77,Not Delivered
ORD00539,CUST020,REST013,2023-01-19,21:57:00,Pizza,45.49,Not Delivered
ORD00540,CUST002,REST006,2023-01-19,22:21:00,Biryani,31.83,Delivered
ORD00541,CUST020,REST002,2023-01-20,01:52:00,Pizza,68.44,Delivered
ORD00542,CUST011,REST004,2023-01-20,03:14:00,Tacos,38.4,Delivered
ORD00543,CUST019,REST003,2023-01-20,03:14:00,Burger,23.97,Delivered
ORD00544,CUST023,REST001,2023-01-20,03:57:00,Biryani,31.46,Not Delivered
ORD00545,CUST023,REST008,2023-01-20,04:07:00,Biryani,21.16,Delivered
ORD00546,CUST008,REST024,2023-01-20,04:51:00,Pasta,69.54,Delivered
ORD00547,CUST023,REST003,2023-01-20,06:59:00,Burger,36.82,Not Delivered
ORD00548,CUST005,REST022,2023-01-20,06:59:00,Pasta,69.16,Not Delivered
ORD00549,CUST007,REST002,2023-01-20,07:30:00,Tacos,29.83,Delivered
ORD00550,CUST021,REST025,2023-01-20,07:31:00,Biryani,95.76,Delivered
ORD00551,CUST017,REST001,2023-01-20,08:58:00,Noodles,46.53,Not Delivered
ORD00552,CUST011,REST025,2023-01-20,09:18:00,Pizza,12.64,Not Delivered
ORD00553,CUST002,REST025,2023-01-20,10:46:00,Biryani,15.89,Delivered
ORD00554,CUST007,REST016,2023-01-20,11:20:00,Burger,97.17,Not Delivered
ORD00555,CUST004,REST019,2023-01-20,11:32:00,Sushi,8.7,Delivered
ORD00556,CUST018,REST004,2023-01-20,12:34:00,Sushi,47.59,Not Delivered
ORD00557,CUST014,REST001,2023-01-20,12:45:00,Tacos,19.56,Not Delivered
ORD00558,CUST010,REST009,2023-01-20,12:52:00,Pasta,13.57,Not Delivered
ORD00559,CUST024,REST013,2023-01-20,13:24:00,Noodles,63.35,Not Delivered
ORD00560,CUST002,REST006,2023-01-20,13:30:00,Tacos,6.96,Not Delivered
ORD00561,CUST024,REST005,2023-01-20,13:45:00,Burger,65.32,Delivered
ORD00562,CUST003,REST024,2023-01-20,13:57:00,Salad,41.84,Delivered
ORD00563,CUST011,REST010,2023-01-20,14:40:00,Noodles,32.35,Not Delivered
ORD00564,CUST009,REST010,2023-01-20,17:15:00,Pizza,17.54,Not Delivered
ORD00565,CUST010,REST002,2023-01-20,18:27:00,Pizza,55.57,Delivered
ORD00566,CUST022,REST023,2023-01-20,21:00:00,Noodles,11.81,Delivered
ORD00567,CUST021,REST009,2023-01-20,21:32:00,Salad,40.48,Not Delivered
ORD00568,CUST012,REST023,2023-01-20,22:47:00,Pizza,65.85,Delivered
ORD00569,CUST012,REST012,2023-01-20,23:22:00,Tacos,18.81,Not Delivered
ORD00570,CUST019,REST005,2023-01-20,23:41:00,Sushi,58.31,Not Delivered
ORD00571,CUST012,REST011,2023-01-21,00:04:00,Sushi,39.53,Delivered
ORD00572,CUST007,REST021,2023-01-21,01:08:00,Sushi,74.07,Delivered
ORD00573,CUST010,REST020,2023-01-21,01:45:00,Sushi,94.33,Delivered
ORD00574,CUST020,REST023,2023-01-21,02:09:00,Pizza,87.48,Delivered
ORD00575,CUST006,REST019,2023-01-21,02:52:00,Pizza,23.23,Not Delivered
ORD00576,CUST015,REST014,2023-01-21,03:02:00,Noodles,44.32,Not Delivered
ORD00577,CUST008,REST017,2023-01-21,03:27:00,Biryani,26.86,Not Delivered
ORD00578,CUST006,REST013,2023-01-21,05:46:00,Pizza,88.18,Delivered
ORD00579,CUST008,REST012,2023-01-21,07:27:00,Burger,56.68,Delivered
ORD00580,CUST006,REST024,2023-01-21,07:57:00,Tacos,25.09,Delivered
ORD00581,CUST022,REST021,2023-01-21,09:10:00,Noodles,64.43,Not Delivered
ORD00582,CUST005,REST005,2023-01-21,09:52:00,Sushi,99.55,Not Delivered
ORD00583,CUST001,REST003,2023-01-21,10:32:00,Pizza,62.11,Not Delivered
ORD00584,CUST016,REST009,2023-01-21,11:15:00,Sushi,78.33,Not Delivered
ORD00585,CUST005,REST011,2023-01-21,11:25:00,Tacos,24.17,Not Delivered
ORD00586,CUST009,REST010,2023-01-21,11:46:00,Tacos,34.06,Delivered
ORD00587,CUST012,REST014,2023-01-21,12:30:00,Pasta,78,Delivered
ORD00588,CUST009,REST019,2023-01-21,12:33:00,Noodles,89.85,Delivered
ORD00589,CUST004,REST010,2023-01-21,13:08:00,Noodles,19.95,Not Delivered
ORD00590,CUST019,REST010,2023-01-21,13:37:00,Burger,18.18,Delivered
ORD00591,CUST025,REST014,2023-01-21,14:56:00,Sushi,45.51,Not Delivered
ORD00592,CUST016,REST017,2023-01-21,16:30:00,Burger,65.17,Delivered
ORD00593,CUST007,REST004,2023-01-21,16:42:00,Tacos,39.42,Not Delivered
ORD00594,CUST002,REST016,2023-01-21,17:03:00,Biryani,56.78,Delivered
ORD00595,CUST016,REST006,2023-01-21,17:53:00,Salad,21.21,Delivered
ORD00596,CUST008,REST016,2023-01-21,19:58:00,Burger,52.46,Delivered
ORD00597,CUST015,REST021,2023-01-21,20:12:00,Biryani,43.24,Not Delivered
ORD00598,CUST019,REST020,2023-01-21,20:50:00,Tacos,36.93,Delivered
ORD00599,CUST007,REST014,2023-01-21,20:58:00,Tacos,15.53,Not Delivered
ORD00600,CUST015,REST024,2023-01-21,21:00:00,Pasta,71.17,Delivered
ORD00601,CUST005,REST024,2023-01-21,21:29:00,Burger,18.66,Not Delivered
ORD00602,CUST009,REST016,2023-01-21,21:41:00,Noodles,89.6,Delivered
ORD00603,CUST010,REST003,2023-01-21,23:28:00,Salad,14.64,Not Delivered
ORD00604,CUST012,REST004,2023-01-22,00:13:00,Biryani,6.39,Not Delivered
ORD00605,CUST020,REST016,2023-01-22,02:31:00,Salad,89.45,Not Delivered
ORD00606,CUST021,REST008,2023-01-22,02:58:00,Pasta,94.97,Not Delivered
ORD00607,CUST016,REST008,2023-01-22,03:20:00,Burger,14.08,Delivered
ORD00608,CUST005,REST007,2023-01-22,04:26:00,Noodles,60.21,Delivered
ORD00609,CUST021,REST001,2023-01-22,04:44:00,Sushi,65.74,Delivered
ORD00610,CUST002,REST001,2023-01-22,05:40:00,Noodles,6.4,Not Delivered
ORD00611,CUST025,REST024,2023-01-22,06:00:00,Burger,19.13,Delivered
ORD00612,CUST004,REST015,2023-01-22,06:31:00,Pasta,98.1,Not Delivered
ORD00613,CUST025,REST005,2023-01-22,07:17:00,Pasta,78.82,Not Delivered
ORD00614,CUST007,REST015,2023-01-22,07:41:00,Sushi,58.18,Delivered
ORD00615,CUST019,REST007,2023-01-22,07:45:00,Salad,26.3,Delivered
ORD00616,CUST021,REST016,2023-01-22,07:59:00,Burger,93.27,Not Delivered
ORD00617,CUST006,REST008,2023-01-22,08:13:00,Biryani,63.81,Delivered
ORD00618,CUST005,REST020,2023-01-22,09:10:00,Salad,29.52,Delivered
ORD00619,CUST017,REST023,2023-01-22,09:43:00,Pasta,6.36,Delivered
ORD00620,CUST020,REST010,2023-01-22,10:06:00,Sushi,12.32,Delivered
ORD00621,CUST018,REST024,2023-01-22,11:12:00,Biryani,8.95,Delivered
ORD00622,CUST010,REST022,2023-01-22,13:08:00,Tacos,94.43,Delivered
ORD00623,CUST025,REST018,2023-01-22,14:04:00,Pasta,91.97,Not Delivered
ORD00624,CUST001,REST001,2023-01-22,15:58:00,Burger,96.62,Delivered
ORD00625,CUST010,REST006,2023-01-22,16:38:00,Tacos,96.87,Not Delivered
ORD00626,CUST006,REST011,2023-01-22,17:07:00,Tacos,70.24,Not Delivered
ORD00627,CUST024,REST020,2023-01-22,17:23:00,Burger,25.69,Delivered
ORD00628,CUST024,REST018,2023-01-22,18:25:00,Tacos,61.07,Not Delivered
ORD00629,CUST019,REST018,2023-01-22,19:17:00,Salad,32.62,Not Delivered
ORD00630,CUST002,REST008,2023-01-22,19:45:00,Biryani,9.17,Delivered
ORD00631,CUST008,REST016,2023-01-22,20:18:00,Sushi,75.04,Delivered
ORD00632,CUST019,REST008,2023-01-22,20:56:00,Burger,15.17,Not Delivered
ORD00633,CUST023,REST020,2023-01-22,21:03:00,Noodles,96.25,Not Delivered
ORD00634,CUST011,REST006,2023-01-22,21:05:00,Tacos,8.7,Delivered
ORD00635,CUST003,REST004,2023-01-22,21:40:00,Biryani,26.66,Delivered
ORD00636,CUST011,REST024,2023-01-23,00:53:00,Burger,9.55,Not Delivered
ORD00637,CUST024,REST003,2023-01-23,01:11:00,Pasta,72.86,Delivered
