Delivery_ID,Order_ID,Rider_ID,Pickup_Time,Delivery_Time,Distance_km,Tip
DEL00279,ORD01118,RID015,2023-02-08 19:21:00,2023-02-08 19:59:00,15.27,7.84
DEL00280,ORD01122,RID023,2023-02-08 22:42:00,2023-02-08 23:20:00,10.42,6.02
DEL00281,ORD01129,RID020,2023-02-09 03:32:00,2023-02-09 04:02:00,2.08,13.58
DEL00282,ORD01132,RID008,2023-02-09 05:10:00,2023-02-09 05:38:00,3.73,4.29
DEL00283,ORD01133,RID013,2023-02-09 06:26:00,2023-02-09 06:54:00,17.48,7.81
DEL00284,ORD01136,RID004,2023-02-09 08:56:00,2023-02-09 09:26:00,11.98,13.72
DEL00285,ORD01142,RID011,2023-02-09 13:36:00,2023-02-09 14:12:00,4.15,10.57
DEL00286,ORD01146,RID021,2023-02-09 18:55:00,2023-02-09 19:15:00,14.12,14.85
DEL00287,ORD01149,RID012,2023-02-09 19:22:00,2023-02-09 19:57:00,1.14,7.13
DEL00288,ORD01151,RID013,2023-02-09 21:07:00,2023-02-09 21:42:00,11.12,13.77
DEL00289,ORD01160,RID001,2023-02-10 07:22:00,2023-02-10 08:06:00,19.63,8.03
DEL00290,ORD01163,RID010,2023-02-10 10:47:00,2023-02-10 11:28:00,15.12,8.74
DEL00291,ORD01171,RID012,2023-02-10 15:27:00,2023-02-10 16:09:00,9.97,5.11
DEL00292,ORD01172,RID001,2023-02-10 16:08:00,2023-02-10 16:37:00,5.28,4.47
DEL00293,ORD01173,RID018,2023-02-10 16:23:00,2023-02-10 16:53:00,11.67,5.99
DEL00294,ORD01181,RID025,2023-02-11 03:33:00,2023-02-11 03:55:00,5.67,7
DEL00295,ORD01184,RID001,2023-02-11 06:32:00,2023-02-11 07:06:00,10.1,11.1
DEL00296,ORD01194,RID019,2023-02-11 13:14:00,2023-02-11 13:37:00,6.24,5.19
DEL00297,ORD01195,RID003,2023-02-11 13:31:00,2023-02-11 13:48:00,11.37,9.3
DEL00298,ORD01199,RID024,2023-02-11 15:45:00,2023-02-11 16:07:00,4.09,14.52
DEL00299,ORD01204,RID015,2023-02-11 19:35:00,2023-02-11 19:51:00,12.29,9.64
DEL00300,ORD01206,RID020,2023-02-11 19:55:00,2023-02-11 20:22:00,5.73,11.13
DEL00301,ORD01205,RID013,2023-02-11 19:44:00,2023-02-11 20:29:00,10.8,4.74
DEL00302,ORD01208,RID006,2023-02-11 21:32:00,2023-02-11 22:14:00,2.39,14.13
DEL00303,ORD01212,RID023,2023-02-12 02:05:00,2023-02-12 02:21:00,18.26,6.81
DEL00304,ORD01220,RID007,2023-02-12 11:36:00,2023-02-12 12:08:00,16.2,14.81
DEL00305,ORD01222,RID007,2023-02-12 13:32:00,2023-02-12 13:56:00,19.56,4.99
DEL00306,ORD01224,RID023,2023-02-12 15:22:00,2023-02-12 15:40:00,8.59,6.31
DEL00307,ORD01225,RID024,2023-02-12 15:56:00,2023-02-12 16:16:00,9.74,3.08
DEL00308,ORD01226,RID008,2023-02-12 16:50:00,2023-02-12 17:13:00,14.26,6.11
DEL00309,ORD01231,RID017,2023-02-12 18:52:00,2023-02-12 19:21:00,12.65,9.19
DEL00310,ORD01230,RID023,2023-02-12 19:02:00,2023-02-12 19:39:00,13.6,14.41
DEL00311,ORD01232,RID015,2023-02-12 19:38:00,2023-02-12 20:01:00,3.23,2
DEL00312,ORD01239,RID018,2023-02-13 01:21:00,2023-02-13 01:53:00,7.06,5.67
DEL00313,ORD01243,RID012,2023-02-13 02:05:00,2023-02-13 02:24:00,13.24,2.08
DEL00314,ORD01253,RID014,2023-02-13 08:23:00,2023-02-13 08:50:00,6.82,4.91
DEL00315,ORD01257,RID023,2023-02-13 14:24:00,2023-02-13 14:45:00,18.8,12.05
DEL00316,ORD01261,RID003,2023-02-13 17:18:00,2023-02-13 17:56:00,3.77,14.18
DEL00317,ORD01270,RID017,2023-02-14 06:01:00,2023-02-14 06:16:00,17.55,13.9
DEL00318,ORD01277,RID018,2023-02-14 12:31:00,2023-02-14 13:09:00,14.17,11.03
DEL00319,ORD01282,RID006,2023-02-14 15:43:00,2023-02-14 16:14:00,14.98,3.07
DEL00320,ORD01289,RID018,2023-02-14 20:55:00,2023-02-14 21:11:00,4.35,10.83
DEL00321,ORD01292,RID017,2023-02-15 01:10:00,2023-02-15 01:39:00,17.26,5.54
DEL00322,ORD01297,RID014,2023-02-15 05:32:00,2023-02-15 06:00:00,3.01,8.71
DEL00323,ORD01298,RID022,2023-02-15 06:11:00,2023-02-15 06:44:00,6.56,11.44
DEL00324,ORD01301,RID010,2023-02-15 08:08:00,2023-02-15 08:45:00,5.24,9.42
DEL00325,ORD01303,RID014,2023-02-15 12:10:00,2023-02-15 12:26:00,1.48,2.26
DEL00326,ORD01307,RID025,2023-02-15 16:28:00,2023-02-15 16:47:00,15.2,2.94
DEL00327,ORD01309,RID024,2023-02-15 17:23:00,2023-02-15 17:43:00,13.68,4.48
DEL00328,ORD01316,RID019,2023-02-16 01:15:00,2023-02-16 01:33:00,5.81,6.66
DEL00329,ORD01317,RID011,2023-02-16 01:42:00,2023-02-16 01:57:00,19.22,13.47
DEL00330,ORD01319,RID010,2023-02-16 04:00:00,2023-02-16 04:32:00,13.02,11.85
DEL00331,ORD01325,RID016,2023-02-16 08:01:00,2023-02-16 08:38:00,19.83,4.56
DEL00332,ORD01327,RID009,2023-02-16 10:17:00,2023-02-16 10:38:00,5.47,5.22
DEL00333,ORD01331,RID003,2023-02-16 14:42:00,2023-02-16 15:05:00,2.25,5.86
DEL00334,ORD01332,RID011,2023-02-16 14:50:00,2023-02-16 15:05:00,14.96,8.17
DEL00335,ORD01334,RID014,2023-02-16 16:30:00,2023-02-16 17:04:00,13.21,13.83
DEL00336,ORD01344,RID008,2023-02-16 22:03:00,2023-02-16 22:43:00,12.72,11.67
DEL00337,ORD01346,RID007,2023-02-16 23:16:00,2023-02-16 23:55:00,15.42,10.92
DEL00338,ORD01350,RID012,2023-02-17 06:32:00,2023-02-17 06:59:00,14.97,9.43
DEL00339,ORD01352,RID011,2023-02-17 09:10:00,2023-02-17 09:54:00,4.57,9.35
DEL00340,ORD01354,RID008,2023-02-17 09:36:00,2023-02-17 09:58:00,3.12,9.38
DEL00341,ORD01355,RID002,2023-02-17 11:34:00,2023-02-17 11:54:00,15.79,14.17
DEL00342,ORD01356,RID021,2023-02-17 11:38:00,2023-02-17 11:59:00,19.94,8.37
DEL00343,ORD01357,RID010,2023-02-17 13:40:00,2023-02-17 14:15:00,4.51,4.49
DEL00344,ORD01361,RID013,2023-02-17 17:13:00,2023-02-17 17:36:00,19.62,1.65
DEL00345,ORD01366,RID004,2023-02-17 20:14:00,2023-02-17 20:29:00,6.6,0.6
DEL00346,ORD01367,RID011,2023-02-17 20:44:00,2023-02-17 21:11:00,9.51,13.38
DEL00347,ORD01372,RID021,2023-02-18 02:20:00,2023-02-18 02:56:00,7.49,8.06
DEL00348,ORD01374,RID001,2023-02-18 04:07:00,2023-02-18 04:48:00,1.63,10.93
DEL00349,ORD01375,RID008,2023-02-18 04:55:00,2023-02-18 05:15:00,18.21,12.14
DEL00350,ORD01379,RID001,2023-02-18 07:48:00,2023-02-18 08:04:00,14.82,6.06
DEL00351,ORD01382,RID022,2023-02-18 14:33:00,2023-02-18 15:11:00,13.21,2.76
DEL00352,ORD01383,RID017,2023-02-18 16:13:00,2023-02-18 16:39:00,7.14,1.28
DEL00353,ORD01387,RID024,2023-02-18 22:09:00,2023-02-18 22:33:00,6.29,0.1
DEL00354,ORD01388,RID010,2023-02-18 22:42:00,2023-02-18 23:08:00,15.02,2.76
DEL00355,ORD01390,RID018,2023-02-18 23:30:00,2023-02-19 00:12:00,4.51,0.9
DEL00356,ORD01398,RID008,2023-02-19 05:43:00,2023-02-19 06:28:00,16.14,9.08
DEL00357,ORD01400,RID016,2023-02-19 07:09:00,2023-02-19 07:51:00,9.1,2.06
DEL00358,ORD01403,RID012,2023-02-19 09:28:00,2023-02-19 10:11:00,2.99,0.45
DEL00359,ORD01404,RID020,2023-02-19 10:40:00,2023-02-19 10:56:00,3.1,7.9
DEL00360,ORD01406,RID006,2023-02-19 11:41:00,2023-02-19 12:15:00,6.72,4.91
DEL00361,ORD01412,RID015,2023-02-19 20:18:00,2023-02-19 20:47:00,17.65,1
DEL00362,ORD01417,RID002,2023-02-19 21:30:00,2023-02-19 21:48:00,8.2,0.79
DEL00363,ORD01416,RID001,2023-02-19 21:22:00,2023-02-19 22:03:00,11.22,14.76
DEL00364,ORD01419,RID021,2023-02-20 00:00:00,2023-02-20 00:42:00,16.2,3.84
DEL00365,ORD01425,RID025,2023-02-20 06:25:00,2023-02-20 07:02:00,3.45,10.97
DEL00366,ORD01433,RID011,2023-02-20 14:42:00,2023-02-20 15:09:00,13.77,5.79
DEL00367,ORD01435,RID023,2023-02-20 15:19:00,2023-02-20 15:47:00,15.55,2.95
DEL00368,ORD01437,RID004,2023-02-20 19:51:00,2023-02-20 20:10:00,15.36,6.12
DEL00369,ORD01439,RID002,2023-02-20 22:19:00,2023-02-20 22:49:00,13.15,9.93
DEL00370,ORD01443,RID006,2023-02-21 00:35:00,2023-02-21 00:56:00,2.23,4.14
DEL00371,ORD01448,RID009,2023-02-21 02:30:00,2023-02-21 03:05:00,8.42,13.38
DEL00372,ORD01452,RID025,2023-02-21 06:30:00,2023-02-21 07:00:00,12.68,11.57
DEL00373,ORD01454,RID024,2023-02-21 07:07:00,2023-02-21 07:29:00,2.69,8.47
DEL00374,ORD01459,RID024,2023-02-21 10:30:00,2023-02-21 11:05:00,16.57,11.02
DEL00375,ORD01460,RID015,2023-02-21 12:35:00,2023-02-21 12:54:00,18.66,13.73
DEL00376,ORD01463,RID006,2023-02-21 14:36:00,2023-02-21 15:16:00,3.29,4.78
DEL00377,ORD01466,RID023,2023-02-21 17:05:00,2023-02-21 17:33:00,9.14,8.84
DEL00378,ORD01468,RID013,2023-02-21 19:02:00,2023-02-21 19:42:00,9.98,4.34
DEL00379,ORD01472,RID015,2023-02-22 01:35:00,2023-02-22 02:00:00,10.13,13.23
DEL00380,ORD01473,RID004,2023-02-22 02:27:00,2023-02-22 02:59:00,15.22,7.79
DEL00381,ORD01478,RID005,2023-02-22 07:56:00,2023-02-22 08:33:00,8.78,7.19
DEL00382,ORD01484,RID011,2023-02-22 12:35:00,2023-02-22 12:59:00,15.32,11.55
DEL00383,ORD01490,RID017,2023-02-22 15:14:00,2023-02-22 15:32:00,15.97,9.39
DEL00384,ORD01500,RID001,2023-02-22 22:46:00,2023-02-22 23:19:00,3.65,4.28
DEL00385,ORD01507,RID004,2023-02-23 06:22:00,2023-02-23 06:41:00,18.28,3.56
DEL00386,ORD01508,RID017,2023-02-23 07:15:00,2023-02-23 07:44:00,5.45,0.66
DEL00387,ORD01520,RID020,2023-02-23 16:38:00,2023-02-23 17:02:00,12.57,7.43
DEL00388,ORD01527,RID021,2023-02-23 23:57:00,2023-02-24 00:12:00,1.99,11.57
DEL00389,ORD01531,RID008,2023-02-24 02:48:00,2023-02-24 03:19:00,7.88,3.26
DEL00390,ORD01538,RID006,2023-02-24 09:04:00,2023-02-24 09:24:00,15.25,12.27
DEL00391,ORD01540,RID011,2023-02-24 13:41:00,2023-02-24 14:22:00,2.56,14.17
DEL00392,ORD01544,RID013,2023-02-24 15:51:00,2023-02-24 16:07:00,9.57,4.96
DEL00393,ORD01545,RID005,2023-02-24 18:24:00,2023-02-24 18:44:00,5.23,14.4
DEL00394,ORD01551,RID017,2023-02-25 00:09:00,2023-02-25 00:45:00,3.37,11.98
DEL00395,ORD01552,RID011,2023-02-25 00:59:00,2023-02-25 01:38:00,15.93,10.84
DEL00396,ORD01556,RID025,2023-02-25 06:59:00,2023-02-25 07:21:00,12.31,1.45
DEL00397,ORD01558,RID019,2023-02-25 08:24:00,2023-02-25 09:02:00,19.49,8.1
DEL00398,ORD01563,RID015,2023-02-25 17:12:00,2023-02-25 17:42:00,15.41,12.15
DEL00399,ORD01565,RID007,2023-02-25 18:09:00,2023-02-25 18:42:00,12.32,1.37
DEL00400,ORD01567,RID016,2023-02-25 19:45:00,2023-02-25 20:18:00,10.27,1.16
DEL00401,ORD01569,RID017,2023-02-25 21:38:00,2023-02-25 22:15:00,2.58,5.53
DEL00402,ORD01574,RID008,2023-02-26 03:34:00,2023-02-26 03:58:00,5.05,3.08
DEL00403,ORD01578,RID009,2023-02-26 06:27:00,2023-02-26 06:54:00,6.74,8.62
DEL00404,ORD01581,RID022,2023-02-26 09:34:00,2023-02-26 10:10:00,7.58,2.58
DEL00405,ORD01584,RID005,2023-02-26 10:57:00,2023-02-26 11:36:00,13.52,12.89
DEL00406,ORD01586,RID023,2023-02-26 11:35:00,2023-02-26 11:59:00,4.49,5.77
DEL00407,ORD01587,RID011,2023-02-26 12:44:00,2023-02-26 13:06:00,8.64,4.6
DEL00408,ORD01590,RID003,2023-02-26 14:13:00,2023-02-26 14:46:00,7.77,8.17
DEL00409,ORD01596,RID019,2023-02-26 17:42:00,2023-02-26 18:00:00,10.61,5.73
DEL00410,ORD01609,RID011,2023-02-27 07:26:00,2023-02-27 08:01:00,14.71,11.21
DEL00411,ORD01611,RID023,2023-02-27 10:41:00,2023-02-27 11:21:00,11.21,12.07
DEL00412,ORD01617,RID025,2023-02-27 18:45:00,2023-02-27 19:01:00,4.74,9.04
DEL00413,ORD01618,RID002,2023-02-27 18:57:00,2023-02-27 19:41:00,3.04,8.01
DEL00414,ORD01619,RID011,2023-02-27 19:52:00,2023-02-27 20:10:00,16.59,11.53
DEL00415,ORD01627,RID016,2023-02-28 03:46:00,2023-02-28 04:04:00,1.76,7.66
DEL00416,ORD01628,RID024,2023-02-28 04:01:00,2023-02-28 04:39:00,1.31,10.85
DEL00417,ORD01634,RID006,2023-02-28 11:01:00,2023-02-28 11:43:00,3.73,12.45
DEL00418,ORD01644,RID018,2023-03-01 01:09:00,2023-03-01 01:29:00,17.57,11.6
DEL00419,ORD01650,RID009,2023-03-01 06:43:00,2023-03-01 07:26:00,18.83,1.36
DEL00420,ORD01656,RID021,2023-03-01 14:04:00,2023-03-01 14:19:00,9.1,4.28
DEL00421,ORD01659,RID014,2023-03-01 20:31:00,2023-03-01 20:58:00,19.75,1.02
DEL00422,ORD01660,RID022,2023-03-01 20:24:00,2023-03-01 21:08:00,15.69,8.69
DEL00423,ORD01665,RID012,2023-03-01 23:24:00,2023-03-01 23:47:00,10.2,8.86
DEL00424,ORD01670,RID023,2023-03-02 03:43:00,2023-03-02 04:06:00,4.14,11.99
DEL00425,ORD01672,RID020,2023-03-02 04:25:00,2023-03-02 04:47:00,4.09,12.47
DEL00426,ORD01674,RID023,2023-03-02 06:23:00,2023-03-02 07:02:00,14.08,1.35
DEL00427,ORD01677,RID023,2023-03-02 10:14:00,2023-03-02 10:44:00,8.82,12.14
DEL00428,ORD01689,RID016,2023-03-02 21:47:00,2023-03-02 22:11:00,1.3,5.46
DEL00429,ORD01692,RID005,2023-03-02 23:58:00,2023-03-03 00:39:00,10.31,7.94
DEL00430,ORD01704,RID016,2023-03-03 15:33:00,2023-03-03 16:15:00,12.24,4.46
DEL00431,ORD01705,RID025,2023-03-03 16:48:00,2023-03-03 17:28:00,12.5,1.04
DEL00432,ORD01712,RID022,2023-03-03 21:01:00,2023-03-03 21:27:00,10.52,11.01
DEL00433,ORD01719,RID017,2023-03-04 07:57:00,2023-03-04 08:33:00,12.36,8.36
DEL00434,ORD01721,RID003,2023-03-04 09:07:00,2023-03-04 09:37:00,1.57,6.17
DEL00435,ORD01729,RID005,2023-03-04 16:10:00,2023-03-04 16:25:00,17.63,11.55
DEL00436,ORD01730,RID004,2023-03-04 16:14:00,2023-03-04 16:45:00,1.85,3.2
DEL00437,ORD01734,RID006,2023-03-04 18:43:00,2023-03-04 19:17:00,15.61,5.08
DEL00438,ORD01741,RID012,2023-03-05 00:54:00,2023-03-05 01:18:00,17.7,5.73
DEL00439,ORD01743,RID019,2023-03-05 01:15:00,2023-03-05 01:46:00,10.05,0.7
DEL00440,ORD01748,RID011,2023-03-05 09:01:00,2023-03-05 09:31:00,6.97,0.22
DEL00441,ORD01749,RID007,2023-03-05 09:13:00,2023-03-05 09:42:00,1.76,0.34
DEL00442,ORD01754,RID007,2023-03-05 11:46:00,2023-03-05 12:08:00,3.66,13.31
DEL00443,ORD01761,RID012,2023-03-06 00:01:00,2023-03-06 00:33:00,12.25,14.43
DEL00444,ORD01768,RID020,2023-03-06 05:32:00,2023-03-06 05:57:00,6.59,7.62
DEL00445,ORD01772,RID025,2023-03-06 08:25:00,2023-03-06 08:58:00,14.95,10.35
DEL00446,ORD01774,RID003,2023-03-06 08:54:00,2023-03-06 09:38:00,1.44,6.7
DEL00447,ORD01781,RID013,2023-03-06 13:58:00,2023-03-06 14:40:00,5.53,6.9
DEL00448,ORD01784,RID020,2023-03-06 21:12:00,2023-03-06 21:28:00,10.75,11.66
DEL00449,ORD01785,RID018,2023-03-06 22:09:00,2023-03-06 22:37:00,7.07,14.84
DEL00450,ORD01791,RID008,2023-03-07 04:03:00,2023-03-07 04:38:00,8.6,13.19
DEL00451,ORD01801,RID010,2023-03-07 11:34:00,2023-03-07 11:56:00,5.52,12.2
DEL00452,ORD01807,RID011,2023-03-07 15:20:00,2023-03-07 16:01:00,1.57,14.13
DEL00453,ORD01816,RID017,2023-03-08 01:14:00,2023-03-08 01:45:00,10.92,2.07
DEL00454,ORD01820,RID020,2023-03-08 05:02:00,2023-03-08 05:20:00,18.5,8.64
DEL00455,ORD01823,RID003,2023-03-08 07:07:00,2023-03-08 07:48:00,7.66,7.45
DEL00456,ORD01826,RID021,2023-03-08 09:13:00,2023-03-08 09:45:00,4.72,2.97
DEL00457,ORD01828,RID016,2023-03-08 14:24:00,2023-03-08 14:50:00,13.3,8.34
DEL00458,ORD01832,RID001,2023-03-08 18:54:00,2023-03-08 19:32:00,11.58,6.72
DEL00459,ORD01834,RID021,2023-03-08 19:29:00,2023-03-08 20:06:00,8.38,6
DEL00460,ORD01837,RID015,2023-03-08 22:56:00,2023-03-08 23:15:00,8.31,0.7
DEL00461,ORD01843,RID009,2023-03-09 03:13:00,2023-03-09 03:41:00,15.2,5.22
DEL00462,ORD01844,RID022,2023-03-09 04:11:00,2023-03-09 04:31:00,4.28,3.74
DEL00463,ORD01846,RID018,2023-03-09 04:46:00,2023-03-09 05:03:00,12.23,0.35
DEL00464,ORD01849,RID014,2023-03-09 06:45:00,2023-03-09 07:15:00,6.95,14.87
DEL00465,ORD01851,RID005,2023-03-09 07:02:00,2023-03-09 07:37:00,16.91,4.62
DEL00466,ORD01855,RID013,2023-03-09 08:40:00,2023-03-09 09:23:00,2.46,13.18
DEL00467,ORD01859,RID016,2023-03-09 11:17:00,2023-03-09 11:38:00,3.55,6.81
DEL00468,ORD01860,RID015,2023-03-09 11:12:00,2023-03-09 11:45:00,16.32,4.7
DEL00469,ORD01863,RID003,2023-03-09 16:00:00,2023-03-09 16:33:00,15.35,13.18
DEL00470,ORD01864,RID010,2023-03-09 17:46:00,2023-03-09 18:07:00,15.77,12.98
DEL00471,ORD01870,RID006,2023-03-09 23:36:00,2023-03-10 00:18:00,5.69,1.71
DEL00472,ORD01878,RID018,2023-03-10 12:27:00,2023-03-10 12:49:00,1.8,5.45
DEL00473,ORD01883,RID001,2023-03-10 18:45:00,2023-03-10 19:04:00,11.76,3.33
DEL00474,ORD01895,RID015,2023-03-11 04:20:00,2023-03-11 04:57:00,4.94,13.09
DEL00475,ORD01898,RID016,2023-03-11 05:51:00,2023-03-11 06:28:00,14.68,1.28
DEL00476,ORD01900,RID024,2023-03-11 11:21:00,2023-03-11 11:53:00,14.77,12.57
DEL00477,ORD01905,RID009,2023-03-11 12:34:00,2023-03-11 12:55:00,16.76,7.91
DEL00478,ORD01904,RID006,2023-03-11 12:26:00,2023-03-11 13:08:00,10.42,0.61
DEL00479,ORD01909,RID019,2023-03-11 13:30:00,2023-03-11 13:57:00,8.56,5.71
DEL00480,ORD01910,RID006,2023-03-11 13:57:00,2023-03-11 14:13:00,10.62,2.15
DEL00481,ORD01912,RID014,2023-03-11 16:24:00,2023-03-11 16:43:00,19.05,9.75
DEL00482,ORD01930,RID016,2023-03-12 06:07:00,2023-03-12 06:35:00,17.25,14.07
DEL00483,ORD01932,RID012,2023-03-12 07:03:00,2023-03-12 07:39:00,12.91,7.95
DEL00484,ORD01934,RID010,2023-03-12 07:57:00,2023-03-12 08:14:00,15.06,11.27
DEL00485,ORD01937,RID020,2023-03-12 10:31:00,2023-03-12 10:50:00,9,5.45
DEL00486,ORD01939,RID015,2023-03-12 12:40:00,2023-03-12 13:15:00,11.9,10.02
DEL00487,ORD01940,RID017,2023-03-12 12:40:00,2023-03-12 13:16:00,19.85,6.84
DEL00488,ORD01952,RID009,2023-03-12 19:57:00,2023-03-12 20:36:00,7.15,4.05
DEL00489,ORD01953,RID005,2023-03-12 20:23:00,2023-03-12 20:59:00,8.09,3.26
DEL00490,ORD01955,RID003,2023-03-13 00:59:00,2023-03-13 01:20:00,15.17,3.66
DEL00491,ORD01957,RID021,2023-03-13 01:53:00,2023-03-13 02:10:00,18.35,4.42
DEL00492,ORD01956,RID002,2023-03-13 01:58:00,2023-03-13 02:39:00,6.24,0.58
DEL00493,ORD01960,RID006,2023-03-13 07:08:00,2023-03-13 07:23:00,8.7,6.95
DEL00494,ORD01961,RID025,2023-03-13 09:48:00,2023-03-13 10:15:00,19.64,3.03
DEL00495,ORD01964,RID010,2023-03-13 12:20:00,2023-03-13 13:04:00,15.96,3.21
DEL00496,ORD01968,RID004,2023-03-13 16:36:00,2023-03-13 17:00:00,11.01,12.06
DEL00497,ORD01977,RID013,2023-03-13 20:16:00,2023-03-13 20:34:00,4.83,9.78
DEL00498,ORD01978,RID021,2023-03-13 20:49:00,2023-03-13 21:06:00,5.43,1.23
DEL00499,ORD01993,RID002,2023-03-14 08:19:00,2023-03-14 08:57:00,16.09,11.49
DEL00500,ORD01996,RID009,2023-03-14 12:32:00,2023-03-14 13:06:00,10.51,5.91
DEL00501,ORD02003,RID017,2023-03-14 17:17:00,2023-03-14 17:46:00,13.06,5.96
DEL00502,ORD02006,RID005,2023-03-14 19:13:00,2023-03-14 19:57:00,14.33,14.87
DEL00503,ORD02009,RID020,2023-03-14 22:34:00,2023-03-14 23:18:00,15.12,0.24
DEL00504,ORD02018,RID021,2023-03-15 02:20:00,2023-03-15 02:52:00,15.4,1.55
DEL00505,ORD02019,RID002,2023-03-15 02:53:00,2023-03-15 03:34:00,18.58,9.63
DEL00506,ORD02025,RID011,2023-03-15 05:20:00,2023-03-15 05:55:00,3.05,3.85
DEL00507,ORD02026,RID006,2023-03-15 05:21:00,2023-03-15 06:05:00,14.63,11.19
DEL00508,ORD02028,RID015,2023-03-15 08:12:00,2023-03-15 08:57:00,3.85,13.68
DEL00509,ORD02030,RID013,2023-03-15 11:54:00,2023-03-15 12:22:00,1.54,8.18
DEL00510,ORD02033,RID020,2023-03-15 13:32:00,2023-03-15 13:52:00,3.76,14.29
DEL00511,ORD02035,RID013,2023-03-15 14:19:00,2023-03-15 14:48:00,9.01,13.35
DEL00512,ORD02036,RID014,2023-03-15 14:53:00,2023-03-15 15:31:00,5.47,14.85
DEL00513,ORD02040,RID002,2023-03-15 22:04:00,2023-03-15 22:24:00,1.17,1.49
DEL00514,ORD02043,RID014,2023-03-15 23:53:00,2023-03-16 00:08:00,1.14,5.78
DEL00515,ORD02047,RID021,2023-03-16 01:21:00,2023-03-16 01:59:00,8.91,5.03
DEL00516,ORD02048,RID002,2023-03-16 01:36:00,2023-03-16 02:00:00,16.33,10.71
DEL00517,ORD02064,RID015,2023-03-16 12:30:00,2023-03-16 12:46:00,7.45,1.1
DEL00518,ORD02067,RID014,2023-03-16 12:58:00,2023-03-16 13:43:00,19.56,3.4
DEL00519,ORD02072,RID011,2023-03-16 16:31:00,2023-03-16 17:00:00,3.35,9.89
DEL00520,ORD02074,RID018,2023-03-16 17:36:00,2023-03-16 17:58:00,15.64,14.13
DEL00521,ORD02076,RID009,2023-03-16 19:59:00,2023-03-16 20:26:00,4.52,10.43
DEL00522,ORD02079,RID020,2023-03-16 23:07:00,2023-03-16 23:47:00,18.83,2.1
DEL00523,ORD02081,RID017,2023-03-16 23:54:00,2023-03-17 00:24:00,9.57,12.74
DEL00524,ORD02086,RID006,2023-03-17 05:07:00,2023-03-17 05:46:00,9.56,2.22
DEL00525,ORD02094,RID020,2023-03-17 10:05:00,2023-03-17 10:49:00,13.91,12.79
DEL00526,ORD02095,RID004,2023-03-17 11:38:00,2023-03-17 12:17:00,9.33,12.71
DEL00527,ORD02104,RID005,2023-03-17 20:39:00,2023-03-17 21:09:00,14.3,10.57
DEL00528,ORD02106,RID011,2023-03-17 23:09:00,2023-03-17 23:43:00,16.58,1.74
DEL00529,ORD02108,RID019,2023-03-18 02:11:00,2023-03-18 02:49:00,18.56,5.83
DEL00530,ORD02109,RID004,2023-03-18 04:21:00,2023-03-18 04:47:00,9.74,6.45
DEL00531,ORD02111,RID013,2023-03-18 06:38:00,2023-03-18 06:54:00,4.46,7.28
DEL00532,ORD02124,RID020,2023-03-18 12:36:00,2023-03-18 13:01:00,15.33,0.18
DEL00533,ORD02128,RID009,2023-03-18 17:14:00,2023-03-18 17:47:00,5.15,13.41
DEL00534,ORD02135,RID012,2023-03-19 03:12:00,2023-03-19 03:29:00,12.38,13.53
DEL00535,ORD02139,RID008,2023-03-19 07:02:00,2023-03-19 07:25:00,18.36,5.86
DEL00536,ORD02140,RID015,2023-03-19 07:21:00,2023-03-19 07:48:00,17.38,0.1
DEL00537,ORD02146,RID018,2023-03-19 11:58:00,2023-03-19 12:34:00,14.44,5.13
DEL00538,ORD02156,RID022,2023-03-19 19:47:00,2023-03-19 20:10:00,19.15,6.14
DEL00539,ORD02160,RID025,2023-03-19 23:21:00,2023-03-20 00:01:00,4.92,7.41
DEL00540,ORD02176,RID018,2023-03-20 11:07:00,2023-03-20 11:34:00,8.97,2.32
DEL00541,ORD02181,RID017,2023-03-20 16:04:00,2023-03-20 16:42:00,6.92,2.36
DEL00542,ORD02183,RID005,2023-03-20 18:02:00,2023-03-20 18:45:00,8.16,2.34
DEL00543,ORD02189,RID007,2023-03-21 01:18:00,2023-03-21 01:51:00,17.77,0.48
DEL00544,ORD02190,RID004,2023-03-21 01:50:00,2023-03-21 02:27:00,12.24,5.81
DEL00545,ORD02191,RID020,2023-03-21 02:11:00,2023-03-21 02:42:00,3.99,14.1
DEL00546,ORD02194,RID012,2023-03-21 09:35:00,2023-03-21 10:16:00,5.21,13.48
DEL00547,ORD02203,RID021,2023-03-21 14:37:00,2023-03-21 14:52:00,1.56,1.99
DEL00548,ORD02204,RID023,2023-03-21 15:09:00,2023-03-21 15:37:00,8.4,9.51
DEL00549,ORD02213,RID002,2023-03-21 21:41:00,2023-03-21 22:18:00,7.22,13.18
DEL00550,ORD02215,RID005,2023-03-21 23:01:00,2023-03-21 23:19:00,8.21,3.42
DEL00551,ORD02219,RID002,2023-03-22 00:26:00,2023-03-22 00:47:00,15.65,7.53
DEL00552,ORD02220,RID014,2023-03-22 03:36:00,2023-03-22 03:52:00,13.93,1.27
DEL00553,ORD02221,RID019,2023-03-22 03:46:00,2023-03-22 04:31:00,9.56,1.66
DEL00554,ORD02225,RID021,2023-03-22 05:07:00,2023-03-22 05:42:00,4.24,14.78
DEL00555,ORD02228,RID002,2023-03-22 06:42:00,2023-03-22 07:04:00,18.36,6.04
DEL00556,ORD02226,RID018,2023-03-22 06:39:00,2023-03-22 07:19:00,9.1,0.34
DEL00557,ORD02234,RID017,2023-03-22 12:08:00,2023-03-22 12:53:00,16,4.55
